ID,Costo,Descuento,Peso,Tiempo_Exacto
8230,282,5,5422,1
8231,266,8,4786,1
8232,256,7,5571,0
8233,155,7,5464,0
8234,142,2,5700,0
8235,229,6,4600,0
8236,211,6,5583,0
8237,264,4,5337,0
8238,217,3,5571,0
8239,145,3,4077,1
8240,185,6,5854,0
8241,221,6,5582,1
8242,208,8,4632,0
8243,260,2,5368,0
8244,177,3,5646,1
8245,144,10,4175,0
8246,174,4,5692,0
8247,215,1,4158,0
8248,270,9,5085,1
8249,209,10,4540,0
8250,103,10,5413,1
8251,184,10,4674,1
8252,226,6,5033,0
8253,158,4,4324,0
8254,274,2,5029,0
8255,245,7,5429,0
8256,254,8,1932,0
8257,252,2,1312,1
8258,254,2,1174,0
8259,263,10,1762,0
8260,256,5,1970,0
8261,264,9,1922,1
8262,237,6,1734,1
8263,226,2,1912,0
8264,289,4,1543,1
8265,281,9,1235,0
8266,258,6,1068,1
8267,263,3,1276,0
8268,245,1,1605,0
8269,296,7,1427,0
8270,286,3,1262,1
8271,252,6,1470,1
8272,301,4,1707,1
8273,290,10,1886,1
8274,247,9,1096,1
8275,138,2,4766,1
8276,262,6,4428,0
8277,245,5,5226,0
8278,224,1,4862,1
8279,186,1,5054,1
8280,282,10,5065,0
8281,266,2,5260,1
8282,256,8,5244,1
8283,155,7,5709,0
8284,142,10,5174,0
8285,229,2,4271,1
8286,211,3,4550,0
8287,264,8,4644,1
8288,217,4,4247,1
8289,145,2,4492,1
8290,185,9,5704,0
8291,221,9,4646,0
8292,208,8,4342,0
8293,260,6,4474,0
8294,177,2,4299,0
8295,144,8,4970,0
8296,174,1,5556,0
8297,215,2,4673,1
8298,270,5,5494,1
8299,209,5,4363,0
8300,103,3,4966,0
8301,184,4,4552,0
8302,226,2,4219,0
8303,158,10,4670,1
8304,274,2,4352,0
8305,245,7,4121,0
8306,254,4,1850,1
8307,252,9,1133,1
8308,254,9,1626,0
8309,263,3,1777,0
8310,256,10,1333,1
8311,264,5,1397,0
8312,237,5,1041,0
8313,226,6,1723,0
8314,289,1,1657,0
8315,281,6,1118,1
8316,258,10,1719,1
8317,263,10,1669,0
8318,245,10,1112,0
8319,296,2,1304,1
8320,286,2,1712,1
8321,299,1,1629,1
8322,253,10,1248,0
8323,269,9,1835,0
8324,267,3,1194,1
8325,226,4,1518,0
8326,278,3,1141,1
8327,232,2,1386,0
8328,287,5,1972,1
8329,228,6,1718,0
8330,232,4,1776,0
8331,308,8,1569,1
8332,287,8,1748,0
8333,246,8,1741,0
8334,262,1,1627,1
8335,275,10,1005,0
8336,236,2,1664,1
8337,221,2,1781,1
8338,271,4,1320,0
8339,229,9,1361,0
8340,291,3,1663,1
8341,261,1,1082,0
8342,285,10,1422,0
8343,262,9,1369,0
8344,219,2,1260,0
8345,302,1,1622,1
8346,269,2,1473,0
8347,260,10,1708,1
8348,297,7,1383,1
8349,278,6,1576,0
8350,265,3,1005,1
8351,286,5,1248,1
8352,248,10,1563,1
8353,302,7,1592,0
8354,272,2,1018,0
8355,279,10,1462,1
8356,255,2,1255,0
8357,245,4,1771,1
8358,247,6,1737,0
8359,275,5,1989,0
8360,255,8,1805,0
8361,243,2,1665,1
8362,234,7,1711,0
8363,276,6,1043,0
8364,228,7,1818,0
8365,232,2,1550,1
8366,248,6,1944,1
8367,136,9,5469,0
8368,240,8,4423,0
8369,147,9,4534,1
8370,222,10,4714,1
8371,163,5,5362,0
8372,254,4,5611,1
8373,246,1,5113,0
8374,168,6,4800,0
8375,145,8,4915,0
8376,224,8,4047,1
8377,248,2,4427,0
8378,212,2,5125,0
8379,268,8,5480,0
8380,200,5,4120,1
8381,246,9,5795,0
8382,142,1,4900,0
8383,173,9,5672,0
8384,156,8,5868,0
8385,223,8,5719,1
8386,231,4,5174,1
8387,264,1,5437,1
8388,175,10,4498,1
8389,149,7,5541,0
8390,226,7,4703,0
8391,133,5,4538,0
8392,190,1,5005,0
8393,238,5,4052,0
8394,152,10,4376,1
8395,249,10,5629,1
8396,181,4,5622,1
8397,239,2,5625,0
8398,167,10,4341,1
8399,246,1,5650,1
8400,139,1,5953,1
8401,150,1,5098,0
8402,151,1,5297,0
8403,186,6,4758,0
8404,250,6,5565,0
8405,162,6,4343,1
8406,135,5,4484,0
8407,238,5,4355,1
8408,167,10,4013,1
8409,269,3,4534,1
8410,187,7,4470,1
8411,241,2,4836,1
8412,168,10,4979,1
8413,273,1,5759,1
8414,257,8,4447,1
8415,205,3,5682,1
8416,260,1,5559,1
8417,207,10,5394,0
8418,202,7,4598,0
8419,224,7,5870,1
8420,193,8,5184,0
8421,199,3,4885,1
8422,187,9,5699,1
8423,208,6,4744,1
8424,228,3,5208,0
8425,160,7,5147,0
8426,195,3,5961,0
8427,240,2,5661,0
8428,271,9,4066,0
8429,236,8,4114,0
8430,199,1,5660,0
8431,246,9,4947,0
8432,250,8,4028,1
8433,188,10,5085,1
8434,256,1,4932,0
8435,147,8,5272,1
8436,234,6,5652,0
8437,247,8,5376,1
8438,267,5,5792,0
8439,246,3,4660,1
8440,284,4,4795,1
8441,142,2,5748,1
8442,132,2,4129,0
8443,252,4,4098,1
8444,243,5,5989,0
8445,281,7,5180,0
8446,142,6,5974,1
8447,209,2,4855,0
8448,157,7,4487,1
8449,267,7,5789,1
8450,177,1,4379,1
8451,214,6,4345,0
8452,247,4,4962,1
8453,268,10,5226,1
8454,242,6,5013,1
8455,176,1,4509,0
8456,231,10,5361,0
8457,124,1,5709,1
8458,179,4,4102,1
8459,207,7,4220,1
8460,128,7,5675,1
8461,167,8,5083,0
8462,243,5,4670,1
8463,252,6,4983,0
8464,202,10,5428,1
8465,241,3,4636,1
8466,182,10,5098,1
8467,156,5,5628,1
8468,266,6,5758,1
8469,228,9,4678,0
8470,210,3,5432,1
8471,135,7,5331,0
8472,248,4,4789,1
8473,227,3,5644,0
8474,257,2,5486,1
8475,199,2,4462,0
8476,232,1,5398,0
8477,258,7,4344,0
8478,268,5,5663,0
8479,260,2,4461,0
8480,190,1,4020,1
8481,176,8,5335,1
8482,227,10,5401,0
8483,150,8,4709,0
8484,160,4,4376,0
8485,113,4,5130,1
8486,145,5,5019,0
8487,206,2,5572,1
8488,207,5,4643,1
8489,133,8,4241,0
8490,261,10,4224,1
8491,194,1,4198,0
8492,244,6,4062,1
8493,150,5,4512,0
8494,267,7,4486,1
8495,251,4,4074,0
8496,185,8,4322,1
8497,112,1,4543,0
8498,264,1,4877,0
8499,274,1,5017,1
8500,234,10,4204,1
8501,157,7,5560,0
8502,247,6,4691,0
8503,179,8,5301,1
8504,202,10,4412,1
8505,148,3,4651,0
8506,183,2,5082,0
8507,229,9,4491,1
8508,196,5,4749,1
8509,264,6,5482,1
8510,233,1,5886,0
8511,166,7,4375,0
8512,185,2,5420,0
8513,184,2,4357,1
8514,98,9,4787,1
8515,177,7,4764,1
8516,193,10,5776,0
8517,165,1,4768,0
8518,183,6,4562,1
8519,161,2,5257,0
8520,238,4,4992,0
8521,191,4,4008,1
8522,165,6,5642,0
8523,233,1,4913,0
8524,234,4,5066,1
8525,252,4,5540,0
8526,155,9,5539,0
8527,269,8,4462,0
8528,224,8,5871,0
8529,230,7,4844,0
8530,253,9,4205,0
8531,181,4,4323,0
8532,233,1,4316,0
8533,243,1,4624,1
8534,271,6,4801,1
8535,134,5,4507,1
8536,154,10,5282,1
8537,222,2,4914,0
8538,251,2,4336,1
8539,239,10,4020,0
8540,211,9,4908,0
8541,195,5,5950,1
8542,224,9,4149,0
8543,144,2,4956,1
8544,167,5,5250,0
8545,188,8,5884,1
8546,245,3,5850,1
8547,212,3,4389,0
8548,240,5,4888,1
8549,226,5,1323,0
8550,278,2,1167,1
8551,232,4,1783,0
8552,287,3,1824,0
8553,228,1,1788,1
8554,232,10,1512,0
8555,308,8,1164,1
8556,287,9,1667,1
8557,246,3,1852,0
8558,262,10,1156,0
8559,275,7,1767,0
8560,236,3,1699,0
8561,221,6,1488,1
8562,271,5,1869,1
8563,229,7,1049,1
8564,177,9,4648,0
8565,193,3,4799,1
8566,165,1,5745,0
8567,183,3,5881,0
8568,161,8,4382,0
8569,238,6,5325,1
8570,191,2,5177,1
8571,165,10,5823,0
8572,233,2,4193,0
8573,234,8,5744,0
8574,252,10,5802,1
8575,155,1,5731,1
8576,269,4,4290,0
8577,224,6,4454,1
8578,230,6,4257,0
8579,253,1,5402,0
8580,181,3,5118,0
8581,233,6,5256,0
8582,243,10,4356,0
8583,271,6,4788,1
8584,134,8,4879,1
8585,154,8,5811,1
8586,222,1,5808,1
8587,251,9,5962,0
8588,239,6,5154,1
8589,211,7,5594,1
8590,195,9,4256,0
8591,224,7,4521,1
8592,144,6,4390,1
8593,167,7,5264,0
8594,188,1,4296,1
8595,245,10,5389,0
8596,212,8,4128,0
8597,240,6,5642,0
8598,226,3,1409,0
8599,278,9,1368,0
8600,232,8,1943,0
8601,287,8,1465,0
8602,228,5,1373,1
8603,232,1,1127,0
8604,308,4,1202,0
8605,287,1,1660,0
8606,246,2,1581,0
8607,262,3,1830,1
8608,275,6,1872,0
8609,236,10,1630,0
8610,221,4,1952,1
8611,228,9,1549,1
8612,234,1,1991,1
8613,242,9,1767,0
8614,307,8,1339,0
8615,260,4,1358,0
8616,239,7,1380,0
8617,305,1,1384,0
8618,254,5,1951,0
8619,258,9,1548,1
8620,267,10,1027,0
8621,246,10,1720,0
8622,246,9,1206,1
8623,261,5,1073,1
8624,239,6,1815,0
8625,245,8,1471,0
8626,237,2,1869,1
8627,307,1,1793,1
8628,252,10,1568,0
8629,225,7,1168,0
8630,258,7,1726,1
8631,254,6,1279,1
8632,232,1,1835,1
8633,255,3,1450,0
8634,235,10,1920,0
8635,269,2,1592,0
8636,243,4,1768,0
8637,253,1,1294,1
8638,266,2,1798,0
8639,154,3,1066,1
8640,245,4,1470,0
8641,275,8,1093,1
8642,261,10,1290,1
8643,273,2,1441,0
8644,303,5,1195,1
8645,255,3,1574,1
8646,225,1,1476,1
8647,233,8,1176,0
8648,285,3,1448,1
8649,272,10,1383,1
8650,273,9,1329,1
8651,253,4,1788,1
8652,279,4,1148,0
8653,235,8,1021,0
8654,255,9,1793,1
8655,301,7,1727,0
8656,245,4,1653,1
8657,265,1,1601,0
8658,252,2,1995,1
8659,281,2,1592,0
8660,269,10,1166,0
8661,271,4,1633,1
8662,239,6,1365,1
8663,293,2,1080,1
8664,165,1,4170,1
8665,202,9,4917,0
8666,201,2,5385,0
8667,161,5,4702,0
8668,193,3,5037,0
8669,152,1,4949,1
8670,189,3,5837,1
8671,159,10,4784,1
8672,259,1,5725,0
8673,224,8,5869,0
8674,172,3,5538,1
8675,148,5,5216,0
8676,274,8,4276,0
8677,207,9,5889,0
8678,159,2,5654,1
8679,198,3,4965,1
8680,196,3,5505,0
8681,137,9,4580,1
8682,192,4,5479,0
8683,214,1,5722,0
8684,267,2,5917,1
8685,205,9,4565,1
8686,102,6,5421,0
8687,150,5,5264,0
8688,176,3,5919,0
8689,169,1,4647,0
8690,151,5,4732,0
8691,243,1,4623,0
8692,150,2,5301,0
8693,229,6,4226,1
8694,164,6,5264,0
8695,220,9,5672,1
8696,187,7,4607,0
8697,255,1,5775,1
8698,252,2,4162,0
8699,242,2,5359,0
8700,162,7,5073,0
8701,219,1,4918,1
8702,248,2,5028,1
8703,228,1,5408,1
8704,149,2,5881,0
8705,206,9,5751,0
8706,204,4,4619,1
8707,222,2,4060,0
8708,248,1,4108,1
8709,225,7,4961,1
8710,244,9,4142,0
8711,184,3,4719,0
8712,223,9,5649,1
8713,133,9,4879,0
8714,164,1,4257,0
8715,222,9,4247,0
8716,198,8,4323,0
8717,198,5,4754,1
8718,193,4,5964,0
8719,149,9,5173,1
8720,265,6,4607,1
8721,187,7,4859,0
8722,198,9,4108,0
8723,177,1,4965,0
8724,255,5,5870,0
8725,141,7,5231,0
8726,180,4,4758,1
8727,254,4,5830,1
8728,211,2,4611,0
8729,238,7,5974,0
8730,239,6,5632,0
8731,175,3,4961,1
8732,238,5,5703,0
8733,268,5,4126,1
8734,142,10,5428,1
8735,186,3,5712,0
8736,154,4,4867,1
8737,229,9,5672,1
8738,264,8,4575,1
8739,196,8,5541,0
8740,169,4,6000,1
8741,168,8,5877,0
8742,226,8,5793,0
8743,189,4,5575,1
8744,183,7,4572,1
8745,228,7,4977,0
8746,260,7,5553,1
8747,112,8,4599,0
8748,221,9,5295,0
8749,258,8,4046,1
8750,133,5,5950,0
8751,139,4,4666,0
8752,251,10,5931,0
8753,258,3,4908,0
8754,229,7,4855,1
8755,220,5,5465,1
8756,160,10,4416,1
8757,154,4,4631,0
8758,197,1,5581,0
8759,141,10,4289,0
8760,199,7,5531,1
8761,187,9,5872,0
8762,136,6,4631,0
8763,232,9,5759,0
8764,257,9,5085,1
8765,156,4,5225,0
8766,179,2,4913,0
8767,182,9,5388,0
8768,209,7,4852,0
8769,137,5,4814,0
8770,174,8,4656,0
8771,251,5,5608,1
8772,220,8,5073,0
8773,196,9,5631,1
8774,162,10,5726,0
8775,242,8,5243,1
8776,226,10,5305,0
8777,101,7,4275,1
8778,226,1,5451,0
8779,280,5,4585,0
8780,257,3,4108,1
8781,185,5,4078,0
8782,199,8,5431,0
8783,273,8,5754,1
8784,229,6,4157,0
8785,199,1,4006,1
8786,151,7,4072,0
8787,213,10,5607,1
8788,151,3,4938,0
8789,212,5,5413,0
8790,175,9,4840,1
8791,182,2,4746,1
8792,211,2,5077,0
8793,160,5,5524,0
8794,268,10,5895,0
8795,188,3,4033,0
8796,234,5,4757,1
8797,151,5,4549,0
8798,150,9,4100,0
8799,268,6,4172,1
8800,248,7,4142,0
8801,232,8,5544,1
8802,164,6,4302,0
8803,211,3,5379,1
8804,195,9,5832,0
8805,208,4,5831,0
8806,176,4,5726,0
8807,258,8,4921,0
8808,224,1,4231,0
8809,263,1,5283,1
8810,203,7,5917,1
8811,266,10,5901,0
8812,189,9,5316,0
8813,242,8,5401,0
8814,265,3,4120,1
8815,138,1,5721,1
8816,268,9,4118,1
8817,211,9,5652,1
8818,137,6,5992,1
8819,234,2,1087,1
8820,242,1,1571,1
8821,307,8,1551,0
8822,260,6,1766,0
8823,239,6,1239,0
8824,305,9,1567,0
8825,254,5,1885,0
8826,258,10,1221,1
8827,267,8,1421,1
8828,246,7,1134,0
8829,246,1,1673,1
8830,261,2,1690,1
8831,239,6,1887,1
8832,245,5,1381,1
8833,237,8,1150,1
8834,307,1,1589,1
8835,252,2,1847,1
8836,225,5,1015,0
8837,258,9,1104,0
8838,254,6,1491,1
8839,232,6,1427,0
8840,255,8,1088,1
8841,235,4,1990,0
8842,269,4,1118,1
8843,211,1,4889,1
8844,195,10,4031,0
8845,208,1,4039,0
8846,176,8,5597,1
8847,258,8,5694,0
8848,224,6,5054,1
8849,263,3,4677,0
8850,203,1,4996,0
8851,266,3,5672,1
8852,189,3,5062,0
8853,242,4,4943,0
8854,265,10,4575,1
8855,138,4,4496,1
8856,268,10,5998,0
8857,211,4,4476,1
8858,137,9,4374,1
8859,234,3,1469,1
8860,242,8,1815,0
8861,307,4,1371,1
8862,260,1,1775,0
8863,239,6,1336,0
8864,305,2,1196,0
8865,254,1,1021,0
8866,258,6,1727,0
8867,267,3,1803,0
8868,246,2,1024,1
8869,246,5,1395,0
8870,261,2,1829,0
8871,239,10,1784,0
8872,245,10,1289,1
8873,237,4,1567,0
8874,307,2,1983,0
8875,252,4,1308,0
8876,225,6,2000,0
8877,281,8,1884,0
8878,269,7,1249,1
8879,271,3,1328,0
8880,239,6,1310,1
8881,308,1,1477,1
8882,256,7,1372,1
8883,251,7,1070,1
8884,270,9,1764,1
8885,289,1,1656,0
8886,253,6,1961,0
8887,305,5,1198,0
8888,219,2,1837,0
8889,231,10,1144,0
8890,298,8,1437,1
8891,282,4,1035,0
8892,240,4,1389,0
8893,223,6,1883,0
8894,226,9,1530,0
8895,253,4,1482,0
8896,249,2,1516,0
8897,294,5,1174,0
8898,225,2,1812,0
8899,253,2,1893,1
8900,236,10,1961,0
8901,284,1,1085,1
8902,244,1,1875,1
8903,269,4,1948,1
8904,308,7,1078,0
8905,270,10,1698,0
8906,238,1,1871,1
8907,295,2,1693,0
8908,310,1,1549,1
8909,290,1,1111,0
8910,288,4,1321,0
8911,299,2,1192,0
8912,243,6,1898,1
8913,229,1,1196,0
8914,288,9,1405,1
8915,276,6,1670,1
8916,270,5,1735,0
8917,246,10,1646,1
8918,269,5,1742,0
8919,241,2,1834,1
8920,248,2,1651,0
8921,271,3,1636,0
8922,250,6,1662,0
8923,229,2,1975,1
8924,296,4,1392,0
8925,307,3,1977,0
8926,258,3,1482,0
8927,255,3,1355,0
8928,163,1,1836,0
8929,265,4,1937,1
8930,269,2,1273,1
8931,273,8,1746,1
8932,257,5,1657,0
8933,258,9,1924,0
8934,140,6,1823,0
8935,268,2,1061,1
8936,279,5,1241,0
8937,225,3,1224,0
8938,296,5,1782,1
8939,162,6,1968,0
8940,208,7,4525,1
8941,185,3,5356,0
8942,270,6,5221,0
8943,266,8,4574,0
8944,148,2,4883,1
8945,201,1,5898,1
8946,171,1,5717,0
8947,236,1,4752,0
8948,220,4,5622,0
8949,161,9,4713,1
8950,241,7,5342,0
8951,208,9,4569,0
8952,150,3,5747,0
8953,233,3,4748,0
8954,98,10,4368,0
8955,271,5,4880,0
8956,247,4,4686,1
8957,218,4,5330,0
8958,182,5,4770,1
8959,261,4,5926,1
8960,167,9,4660,0
8961,206,3,5746,1
8962,257,7,4265,0
8963,185,9,5648,0
8964,183,8,4820,0
8965,185,7,4855,1
8966,178,7,4135,0
8967,258,10,4958,1
8968,238,10,4860,0
8969,209,9,5203,0
8970,260,1,4547,0
8971,247,9,4656,0
8972,261,2,5629,1
8973,243,1,5328,0
8974,160,5,5841,0
8975,203,2,4712,1
8976,220,5,5677,0
8977,233,7,5838,0
8978,101,8,4192,0
8979,191,8,4566,1
8980,265,10,4093,1
8981,249,4,4811,0
8982,184,10,5705,1
8983,182,10,5060,0
8984,198,3,5249,0
8985,110,6,5474,1
8986,268,4,5280,1
8987,146,10,5372,0
8988,235,10,4938,0
8989,270,3,5266,1
8990,174,1,4541,1
8991,239,10,5528,1
8992,236,9,4744,0
8993,162,9,5345,1
8994,260,8,5215,0
8995,217,1,4177,1
8996,232,3,4526,0
8997,260,6,4221,0
8998,184,5,5931,1
8999,145,4,4790,0
